Protein Group,Protein ID,Accession,-10lgP,Coverage (%),Coverage (%) Sample 1,Coverage (%) Sample 2,Coverage (%) Sample 3,Coverage (%) Sample 4,Coverage (%) Sample 5,Area Sample 1,Area Sample 2,Area Sample 3,Area Sample 4,Area Sample 5,#Peptides,#Unique,#Spec Sample 1,#Spec Sample 2,#Spec Sample 3,#Spec Sample 4,#Spec Sample 5,PTM,Avg. Mass,Description
146,185,Q8R081|HNRPL_MOUSE,336.9,48,36,21,25,18,23,5.81E+07,1.37E+08,3.93E+07,5.86E+07,7.80E+07,22,22,12,21,7,9,19,Carbamidomethylation; Deamidation (NQ),63964,Heterogeneous nuclear ribonucleoprotein L OS=Mus musculus GN=Hnrnpl PE=1 SV=2
135,87,Q78PY7|SND1_MOUSE,335.78,38,29,20,18,19,20,7.42E+07,4.27E+07,4.89E+07,5.84E+07,6.04E+07,24,24,18,12,12,13,17,Carbamidomethylation; Deamidation (NQ),102088,Staphylococcal nuclease domain-containing protein 1 OS=Mus musculus GN=Snd1 PE=1 SV=1
113,177,P09055|ITB1_MOUSE,335.38,28,23,17,21,17,18,1.62E+08,1.00E+08,7.50E+07,8.51E+07,1.69E+08,20,20,19,14,17,14,17,Carbamidomethylation; Deamidation (NQ),88231,Integrin beta-1 OS=Mus musculus GN=Itgb1 PE=1 SV=1
95,107,P48678|LMNA_MOUSE,334.82,37,30,30,28,28,27,2.61E+08,2.43E+08,1.32E+08,2.32E+08,2.37E+08,22,22,22,17,17,21,19,Deamidation (NQ),74238,Prelamin-A/C OS=Mus musculus GN=Lmna PE=1 SV=2
80,79,Q9JKR6|HYOU1_MOUSE,334.74,36,28,21,29,23,21,8.85E+07,9.01E+07,6.90E+07,7.68E+07,9.25E+07,26,26,25,20,25,18,20,Carbamidomethylation; Deamidation (NQ),111181,Hypoxia up-regulated protein 1 OS=Mus musculus GN=Hyou1 PE=1 SV=1
106,120,P40142|TKT_MOUSE,334.13,51,41,41,36,32,26,1.12E+08,1.16E+08,5.54E+07,8.40E+07,1.08E+08,23,23,19,19,15,16,16,Carbamidomethylation; Deamidation (NQ),67631,Transketolase OS=Mus musculus GN=Tkt PE=1 SV=1
227,682,Q61937|NPM_MOUSE,333.49,42,39,39,35,32,42,8.48E+07,7.67E+07,6.52E+07,6.98E+07,1.37E+08,9,9,10,12,9,8,11,,32560,Nucleophosmin OS=Mus musculus GN=Npm1 PE=1 SV=1
121,112,P08003|PDIA4_MOUSE,333.39,41,23,28,26,23,37,1.05E+08,1.04E+08,4.55E+07,6.39E+07,1.13E+08,24,24,14,17,14,13,21,Deamidation (NQ),71982,Protein disulfide-isomerase A4 OS=Mus musculus GN=Pdia4 PE=1 SV=3
125,310,P17751|TPIS_MOUSE,332.57,54,40,43,38,38,39,1.59E+08,6.73E+07,7.61E+07,1.32E+08,9.45E+07,21,21,14,15,11,18,19,Carbamidomethylation; Deamidation (NQ),32192,Triosephosphate isomerase OS=Mus musculus GN=Tpi1 PE=1 SV=4
131,232,Q9DCN2|NB5R3_MOUSE,332.31,67,62,41,45,47,37,1.98E+08,1.13E+08,5.07E+07,1.33E+08,6.69E+07,25,25,19,12,13,17,12,Carbamidomethylation; Deamidation (NQ),34128,NADH-cytochrome b5 reductase 3 OS=Mus musculus GN=Cyb5r3 PE=1 SV=3
164,153,Q921H8|THIKA_MOUSE,331.22,65,37,46,41,37,29,4.07E+07,6.74E+07,4.26E+07,5.13E+07,3.21E+07,21,21,10,14,16,14,8,Carbamidomethylation,43953,3-ketoacyl-CoA thiolase A  peroxisomal OS=Mus musculus GN=Acaa1a PE=1 SV=1
108,67,Q8BHN3|GANAB_MOUSE,329.15,35,26,21,19,23,17,9.80E+07,1.10E+08,5.51E+07,1.11E+08,8.70E+07,27,27,21,15,15,20,13,Carbamidomethylation; Deamidation (NQ),106911,Neutral alpha-glucosidase AB OS=Mus musculus GN=Ganab PE=1 SV=1
191,84,Q8CGC7|SYEP_MOUSE,328.08,21,13,11,13,9,12,4.00E+07,4.72E+07,2.11E+07,2.12E+07,4.39E+07,22,22,10,11,10,10,16,Carbamidomethylation; Deamidation (NQ),170078,Bifunctional glutamate/proline--tRNA ligase OS=Mus musculus GN=Eprs PE=1 SV=4
92,241,P63101|1433Z_MOUSE,328.01,60,42,49,38,47,49,2.49E+08,2.83E+08,1.11E+08,1.00E+08,2.60E+08,25,16,16,19,10,26,27,Carbamidomethylation; Oxidation (M); Deamidation (NQ),27771,14-3-3 protein zeta/delta OS=Mus musculus GN=Ywhaz PE=1 SV=1
93,130,Q9D8N0|EF1G_MOUSE,327.98,59,54,39,48,47,44,2.64E+08,1.24E+08,1.46E+08,1.59E+08,1.86E+08,23,23,23,12,22,19,20,Carbamidomethylation; Deamidation (NQ),50061,Elongation factor 1-gamma OS=Mus musculus GN=Eef1g PE=1 SV=3
115,226,P10605|CATB_MOUSE,326.94,61,60,25,41,28,35,1.47E+08,1.15E+08,9.52E+07,5.64E+07,1.29E+08,24,24,24,12,17,12,15,Carbamidomethylation; Deamidation (NQ),37280,Cathepsin B OS=Mus musculus GN=Ctsb PE=1 SV=2
255,70,Q07113|MPRI_MOUSE,326.88,16,11,6,3,6,5,4.53E+07,1.99E+07,9.20E+06,2.58E+07,2.03E+07,23,23,16,8,4,8,8,Carbamidomethylation,273814,Cation-independent mannose-6-phosphate receptor OS=Mus musculus GN=Igf2r PE=1 SV=1
124,142,Q9DCV7|K2C7_MOUSE,326.04,49,25,40,34,27,35,6.03E+07,1.54E+08,4.65E+07,8.00E+07,9.28E+07,28,21,9,24,15,14,16,Deamidation (NQ),50709,Keratin  type II cytoskeletal 7 OS=Mus musculus GN=Krt7 PE=1 SV=1
128,504,P68254|1433T_MOUSE,325.55,49,42,33,30,40,36,6.77E+07,4.44E+07,3.63E+07,2.75E+07,5.10E+07,20,12,16,16,13,12,19,Carbamidomethylation; Deamidation (NQ),27778,14-3-3 protein theta OS=Mus musculus GN=Ywhaq PE=1 SV=1
34,743,Q8CGP6|H2A1H_MOUSE,325.53,59,38,55,50,45,45,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),13950,Histone H2A type 1-H OS=Mus musculus GN=Hist1h2ah PE=1 SV=3
34,744,Q8R1M2|H2AJ_MOUSE,325.53,58,37,55,50,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14045,Histone H2A.J OS=Mus musculus GN=H2afj PE=1 SV=1
34,745,C0HKE4|H2A1E_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-E OS=Mus musculus GN=Hist1h2ae PE=1 SV=1
34,746,Q8BFU2|H2A3_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14121,Histone H2A type 3 OS=Mus musculus GN=Hist3h2a PE=1 SV=3
34,747,C0HKE6|H2A1I_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-I OS=Mus musculus GN=Hist1h2ai PE=1 SV=1
34,748,C0HKE8|H2A1O_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-O OS=Mus musculus GN=Hist1h2ao PE=1 SV=1
34,749,C0HKE1|H2A1B_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-B OS=Mus musculus GN=Hist1h2ab PE=1 SV=1
34,750,C0HKE5|H2A1G_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-G OS=Mus musculus GN=Hist1h2ag PE=1 SV=1
34,751,Q8CGP7|H2A1K_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14150,Histone H2A type 1-K OS=Mus musculus GN=Hist1h2ak PE=1 SV=3
34,752,C0HKE2|H2A1C_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-C OS=Mus musculus GN=Hist1h2ac PE=1 SV=1
34,753,C0HKE7|H2A1N_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-N OS=Mus musculus GN=Hist1h2an PE=1 SV=1
34,754,C0HKE3|H2A1D_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-D OS=Mus musculus GN=Hist1h2ad PE=1 SV=1
34,755,Q8CGP5|H2A1F_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14162,Histone H2A type 1-F OS=Mus musculus GN=Hist1h2af PE=1 SV=3
34,756,C0HKE9|H2A1P_MOUSE,325.53,58,37,55,49,44,44,,2.94E+07,,,,31,2,26,39,29,69,71,Deamidation (NQ),14135,Histone H2A type 1-P OS=Mus musculus GN=Hist1h2ap PE=1 SV=1
72,200,P06151|LDHA_MOUSE,324.79,65,61,56,48,52,43,3.27E+08,3.07E+08,1.70E+08,2.69E+08,3.15E+08,26,26,22,29,20,26,20,Carbamidomethylation; Deamidation (NQ),36499,L-lactate dehydrogenase A chain OS=Mus musculus GN=Ldha PE=1 SV=3
109,78,Q60710|SAMH1_MOUSE,324.42,49,38,26,32,27,30,1.17E+08,8.82E+07,4.57E+07,6.25E+07,8.94E+07,25,25,20,13,19,13,19,Carbamidomethylation; Deamidation (NQ),72650,Deoxynucleoside triphosphate triphosphohydrolase SAMHD1 OS=Mus musculus GN=Samhd1 PE=1 SV=2
98,31,Q8CIE6|COPA_MOUSE,324.11,41,25,18,18,19,15,9.33E+07,6.33E+07,3.51E+07,8.22E+07,5.02E+07,34,34,23,15,15,21,15,Carbamidomethylation; Deamidation (NQ),138432,Coatomer subunit alpha OS=Mus musculus GN=Copa PE=1 SV=2
88,567,P18760|COF1_MOUSE,323.22,61,60,54,60,50,54,4.61E+08,1.81E+08,1.34E+08,1.93E+08,2.94E+08,17,16,20,17,19,17,28,Carbamidomethylation; Deamidation (NQ),18560,Cofilin-1 OS=Mus musculus GN=Cfl1 PE=1 SV=3
214,42,Q69ZN7|MYOF_MOUSE,322.72,17,9,5,8,7,7,4.36E+07,2.18E+07,3.10E+07,3.56E+07,6.22E+07,28,26,13,8,10,11,10,Carbamidomethylation; Deamidation (NQ),233322,Myoferlin OS=Mus musculus GN=Myof PE=1 SV=2
120,61,Q99K51|PLST_MOUSE,322.13,49,41,25,34,29,33,8.61E+07,1.45E+07,2.89E+07,5.60E+07,6.27E+07,24,16,24,8,15,13,19,Carbamidomethylation; Deamidation (NQ),70742,Plastin-3 OS=Mus musculus GN=Pls3 PE=1 SV=3
156,106,Q8BMS1|ECHA_MOUSE,320.17,38,21,18,20,26,25,5.33E+07,5.45E+07,3.06E+07,7.57E+07,5.32E+07,18,18,13,13,10,12,16,Carbamidomethylation; Deamidation (NQ),82670,Trifunctional enzyme subunit alpha  mitochondrial OS=Mus musculus GN=Hadha PE=1 SV=1
187,59,Q61233|PLSL_MOUSE,319.37,54,28,22,31,17,25,3.84E+07,4.55E+07,2.81E+07,1.43E+07,3.36E+07,25,20,15,12,13,8,10,Carbamidomethylation,70149,Plastin-2 OS=Mus musculus GN=Lcp1 PE=1 SV=4
179,138,Q8BP47|SYNC_MOUSE,319.3,45,41,21,22,24,29,1.05E+08,4.53E+07,4.73E+07,6.36E+07,9.13E+07,20,20,18,10,11,10,11,Carbamidomethylation; Deamidation (NQ),64279,Asparagine--tRNA ligase  cytoplasmic OS=Mus musculus GN=Nars PE=1 SV=2
166,228,P14869|RLA0_MOUSE,318.83,63,56,38,57,44,39,1.50E+08,1.73E+08,6.96E+07,6.13E+07,1.35E+08,17,17,13,8,17,11,13,Carbamidomethylation; Deamidation (NQ),34216,60S acidic ribosomal protein P0 OS=Mus musculus GN=Rplp0 PE=1 SV=3
101,57,P38647|GRP75_MOUSE,318.3,50,31,18,35,30,31,1.28E+08,8.55E+07,1.00E+08,1.05E+08,1.54E+08,25,24,18,11,22,19,17,Carbamidomethylation; Deamidation (NQ),73461,Stress-70 protein  mitochondrial OS=Mus musculus GN=Hspa9 PE=1 SV=3
193,126,P80314|TCPB_MOUSE,318.08,47,31,27,21,33,36,8.27E+07,8.72E+07,2.00E+07,4.41E+07,7.40E+07,20,20,11,13,6,12,15,Carbamidomethylation; Deamidation (NQ),57477,T-complex protein 1 subunit beta OS=Mus musculus GN=Cct2 PE=1 SV=4
99,199,P61979|HNRPK_MOUSE,317.36,42,36,36,29,36,42,1.87E+08,1.81E+08,7.70E+07,1.29E+08,1.67E+08,23,23,18,18,12,20,21,Carbamidomethylation; Deamidation (NQ),50976,Heterogeneous nuclear ribonucleoprotein K OS=Mus musculus GN=Hnrnpk PE=1 SV=1
130,96,Q91YQ5|RPN1_MOUSE,316.8,43,38,27,33,29,18,1.76E+08,1.02E+08,1.04E+08,1.06E+08,6.82E+07,23,23,19,13,17,14,11,Carbamidomethylation; Deamidation (NQ),68528,Dolichyl-diphosphooligosaccharide--protein glycosyltransferase subunit 1 OS=Mus musculus GN=Rpn1 PE=1 SV=1
185,83,P37040|NCPR_MOUSE,316.7,55,38,35,15,25,18,5.47E+07,4.68E+07,2.15E+07,2.53E+07,1.02E+07,25,25,15,16,8,13,7,Carbamidomethylation; Deamidation (NQ),77044,NADPH--cytochrome P450 reductase OS=Mus musculus GN=Por PE=1 SV=2
167,132,P80315|TCPD_MOUSE,316.49,42,29,19,31,35,19,1.02E+08,8.36E+07,4.22E+07,5.77E+07,4.03E+07,20,18,15,9,14,14,10,Carbamidomethylation,58066,T-complex protein 1 subunit delta OS=Mus musculus GN=Cct4 PE=1 SV=3
210,324,O35887|CALU_MOUSE,315.69,56,44,46,36,30,56,5.16E+07,5.06E+07,4.08E+07,3.57E+07,6.21E+07,12,12,11,10,8,8,16,Deamidation (NQ),37064,Calumenin OS=Mus musculus GN=Calu PE=1 SV=1
126,141,P09411|PGK1_MOUSE,315.61,56,50,38,44,34,36,2.70E+08,3.22E+08,1.13E+08,1.03E+08,2.13E+08,19,19,19,14,16,12,16,Carbamidomethylation; Deamidation (NQ),44550,Phosphoglycerate kinase 1 OS=Mus musculus GN=Pgk1 PE=1 SV=4
158,121,P06745|G6PI_MOUSE,315.02,49,29,24,28,29,34,5.02E+07,3.69E+07,3.89E+07,5.41E+07,5.68E+07,20,20,13,9,11,14,17,Carbamidomethylation; Deamidation (NQ),62767,Glucose-6-phosphate isomerase OS=Mus musculus GN=Gpi PE=1 SV=4
256,148,P08121|CO3A1_MOUSE,314.98,25,15,19,2,8,15,3.28E+07,4.27E+07,5.83E+05,2.82E+07,3.73E+07,18,18,10,14,1,7,12,Carbamidomethylation; Oxidation (M); Deamidation (NQ),138944,Collagen alpha-1(III) chain OS=Mus musculus GN=Col3a1 PE=1 SV=4
159,356,Q9Z2X1|HNRPF_MOUSE,314.72,46,38,31,34,34,38,3.65E+07,1.85E+07,2.66E+07,1.71E+07,1.48E+07,20,14,14,12,14,12,12,Carbamidomethylation; Deamidation (NQ),45730,Heterogeneous nuclear ribonucleoprotein F OS=Mus musculus GN=Hnrnpf PE=1 SV=3
182,90,Q9JIF7|COPB_MOUSE,313.33,32,17,21,12,10,23,4.19E+07,5.91E+07,2.63E+07,1.88E+07,5.38E+07,21,21,12,13,11,6,17,Carbamidomethylation; Oxidation (M); Deamidation (NQ),107066,Coatomer subunit beta OS=Mus musculus GN=Copb1 PE=1 SV=1
140,64,Q9EQK5|MVP_MOUSE,312.74,43,34,24,23,16,16,9.05E+07,7.49E+07,3.76E+07,1.56E+07,2.79E+07,25,25,22,14,16,7,10,Carbamidomethylation,95924,Major vault protein OS=Mus musculus GN=Mvp PE=1 SV=4
117,202,P08249|MDHM_MOUSE,312.28,60,49,53,56,38,34,1.84E+08,5.27E+08,1.67E+08,1.84E+08,1.63E+08,23,23,14,19,14,17,16,Carbamidomethylation; Deamidation (NQ),35611,Malate dehydrogenase  mitochondrial OS=Mus musculus GN=Mdh2 PE=1 SV=3
112,282,Q9CQV8|1433B_MOUSE,311.98,56,36,45,33,43,43,7.74E+07,8.02E+07,6.10E+07,5.31E+07,8.17E+07,19,10,16,17,13,16,21,Carbamidomethylation; Deamidation (NQ),28086,14-3-3 protein beta/alpha OS=Mus musculus GN=Ywhab PE=1 SV=3
145,197,P17879|HS71B_MOUSE,311.78,34,15,26,21,20,23,8.01E+06,3.51E+07,1.39E+07,4.46E+06,1.25E+07,23,7,8,16,10,17,17,Carbamidomethylation; Deamidation (NQ),70176,Heat shock 70 kDa protein 1B OS=Mus musculus GN=Hspa1b PE=1 SV=3
170,271,Q9R0P3|ESTD_MOUSE,311.62,70,68,50,61,47,50,1.56E+08,6.80E+07,7.27E+07,1.03E+08,1.14E+08,15,15,15,11,10,12,14,Carbamidomethylation; Deamidation (NQ),31320,S-formylglutathione hydrolase OS=Mus musculus GN=Esd PE=1 SV=1
173,152,Q7TN75|PEG10_MOUSE,311.44,26,13,11,15,12,17,3.48E+07,4.55E+07,4.28E+07,1.69E+07,1.65E+07,21,21,12,11,17,9,12,Carbamidomethylation; Deamidation (NQ),109849,Retrotransposon-derived protein PEG10 OS=Mus musculus GN=Peg10 PE=1 SV=2
89,180,P40124|CAP1_MOUSE,310.9,53,43,34,35,38,34,1.10E+08,1.33E+08,7.19E+07,5.10E+07,7.79E+07,21,21,22,19,22,14,23,Carbamidomethylation; Deamidation (NQ),51565,Adenylyl cyclase-associated protein 1 OS=Mus musculus GN=Cap1 PE=1 SV=4
144,105,Q76MZ3|2AAA_MOUSE,310.42,51,43,25,26,26,30,4.01E+07,5.99E+07,2.45E+07,4.09E+07,3.95E+07,18,12,18,14,12,11,15,Carbamidomethylation; Deamidation (NQ),65323,Serine/threonine-protein phosphatase 2A 65 kDa regulatory subunit A alpha isoform OS=Mus musculus GN=Ppp2r1a PE=1 SV=3
229,224,P18242|CATD_MOUSE,310.04,47,30,27,32,16,29,1.09E+08,9.14E+07,4.84E+07,4.07E+07,6.82E+07,17,17,13,10,9,7,10,Carbamidomethylation; Oxidation (M),44954,Cathepsin D OS=Mus musculus GN=Ctsd PE=1 SV=1
171,69,Q9WTI7|MYO1C_MOUSE,309.87,29,20,18,14,14,15,5.98E+07,4.68E+07,1.41E+07,3.59E+07,3.08E+07,24,22,15,14,9,12,11,Carbamidomethylation,121944,Unconventional myosin-Ic OS=Mus musculus GN=Myo1c PE=1 SV=2
280,114,P27546|MAP4_MOUSE,308.73,31,24,14,13,14,8,2.38E+07,2.03E+07,1.11E+07,1.86E+07,1.86E+07,17,17,12,8,7,6,5,Carbamidomethylation,117429,Microtubule-associated protein 4 OS=Mus musculus GN=Map4 PE=1 SV=3
176,86,Q9WU78|PDC6I_MOUSE,308.52,38,30,20,19,19,19,5.51E+07,3.91E+07,2.61E+07,3.62E+07,4.46E+07,20,20,15,11,9,10,15,Carbamidomethylation; Deamidation (NQ),96024,Programmed cell death 6-interacting protein OS=Mus musculus GN=Pdcd6ip PE=1 SV=3
205,678,P99027|RLA2_MOUSE,308.48,81,63,81,60,63,47,1.53E+08,2.86E+08,4.39E+07,8.83E+07,1.76E+08,11,11,9,17,6,10,13,Deamidation (NQ),11651,60S acidic ribosomal protein P2 OS=Mus musculus GN=Rplp2 PE=1 SV=3
199,469,P84078|ARF1_MOUSE,307.75,70,70,70,52,41,59,5.90E+06,2.39E+06,2.92E+06,2.14E+06,2.75E+06,18,5,13,15,8,8,12,Carbamidomethylation; Deamidation (NQ),20697,ADP-ribosylation factor 1 OS=Mus musculus GN=Arf1 PE=1 SV=2
149,93,P11983|TCPA_MOUSE,307.47,51,43,19,35,33,29,8.10E+07,1.57E+07,5.43E+07,4.39E+07,7.81E+07,20,19,19,6,16,12,14,Carbamidomethylation; Deamidation (NQ),60449,T-complex protein 1 subunit alpha OS=Mus musculus GN=Tcp1 PE=1 SV=3
299,209,O08739|AMPD3_MOUSE,307.11,28,17,14,17,14,20,1.72E+07,1.17E+07,2.56E+07,1.78E+07,2.36E+07,15,15,6,5,8,8,9,Carbamidomethylation; Deamidation (NQ),88652,AMP deaminase 3 OS=Mus musculus GN=Ampd3 PE=1 SV=2
127,68,Q6ZQ38|CAND1_MOUSE,306.86,30,20,21,13,13,16,5.08E+07,7.08E+07,1.86E+07,3.53E+07,3.63E+07,28,28,18,19,11,13,15,Carbamidomethylation; Deamidation (NQ),136331,Cullin-associated NEDD8-dissociated protein 1 OS=Mus musculus GN=Cand1 PE=1 SV=2
137,63,Q9EQH3|VPS35_MOUSE,306.66,44,32,22,21,25,22,3.64E+07,4.50E+07,4.08E+07,4.76E+07,4.41E+07,25,25,17,14,13,13,14,Carbamidomethylation,91713,Vacuolar protein sorting-associated protein 35 OS=Mus musculus GN=Vps35 PE=1 SV=1
118,272,Q6IRU2|TPM4_MOUSE,306.64,56,34,52,30,41,51,2.01E+08,4.95E+08,1.33E+08,1.48E+08,2.76E+08,17,17,15,21,12,10,22,Carbamidomethylation; Deamidation (NQ),28468,Tropomyosin alpha-4 chain OS=Mus musculus GN=Tpm4 PE=1 SV=3
163,94,P26443|DHE3_MOUSE,306.46,45,32,17,27,23,20,1.21E+08,2.37E+07,4.04E+07,6.15E+07,7.50E+07,21,21,17,8,14,12,11,Carbamidomethylation; Deamidation (NQ),61337,Glutamate dehydrogenase 1  mitochondrial OS=Mus musculus GN=Glud1 PE=1 SV=1
259,139,O08529|CAN2_MOUSE,306.31,40,23,18,17,14,17,3.85E+07,2.37E+07,3.08E+07,2.27E+07,2.36E+07,15,15,11,8,10,8,7,Carbamidomethylation,79872,Calpain-2 catalytic subunit OS=Mus musculus GN=Capn2 PE=1 SV=4
150,158,Q99JY9|ARP3_MOUSE,305.52,55,41,28,47,43,42,9.80E+07,4.81E+07,7.02E+07,5.83E+07,1.12E+08,22,22,13,10,15,12,17,Carbamidomethylation; Deamidation (NQ),47357,Actin-related protein 3 OS=Mus musculus GN=Actr3 PE=1 SV=3
165,143,Q9DBG3|AP2B1_MOUSE,305.11,32,22,16,26,15,18,3.13E+07,1.80E+07,2.15E+07,1.10E+07,2.40E+07,21,13,14,9,17,10,12,Carbamidomethylation; Deamidation (NQ),104583,AP-2 complex subunit beta OS=Mus musculus GN=Ap2b1 PE=1 SV=1
111,494,P61982|1433G_MOUSE,305.07,51,48,48,34,46,47,1.28E+08,1.29E+08,7.48E+07,1.18E+08,1.44E+08,21,13,15,19,13,16,20,Carbamidomethylation; Deamidation (NQ),28303,14-3-3 protein gamma OS=Mus musculus GN=Ywhag PE=1 SV=2
110,248,Q9WVA4|TAGL2_MOUSE,304.18,69,41,56,44,46,52,2.28E+08,1.54E+08,7.54E+07,2.42E+08,2.24E+08,27,27,14,20,13,17,20,Carbamidomethylation; Deamidation (NQ),22395,Transgelin-2 OS=Mus musculus GN=Tagln2 PE=1 SV=4
184,404,P14602|HSPB1_MOUSE,303.1,71,54,48,44,33,40,1.61E+08,2.24E+08,1.03E+08,1.65E+08,2.31E+08,17,17,13,15,10,9,12,,23014,Heat shock protein beta-1 OS=Mus musculus GN=Hspb1 PE=1 SV=3
172,102,P80316|TCPE_MOUSE,302.59,54,40,27,34,32,45,6.02E+07,1.23E+07,2.27E+07,2.30E+07,3.22E+07,20,19,16,8,13,11,13,Carbamidomethylation; Deamidation (NQ),59624,T-complex protein 1 subunit epsilon OS=Mus musculus GN=Cct5 PE=1 SV=1
132,237,O08709|PRDX6_MOUSE,302.23,70,56,62,43,58,64,9.18E+07,1.82E+08,2.44E+07,8.00E+07,1.77E+08,20,20,13,18,11,12,19,Carbamidomethylation; Deamidation (NQ),24871,Peroxiredoxin-6 OS=Mus musculus GN=Prdx6 PE=1 SV=3
213,190,Q61553|FSCN1_MOUSE,301.91,44,40,22,34,20,29,5.32E+07,2.91E+07,3.93E+07,1.98E+07,2.17E+07,18,18,14,8,11,8,11,Carbamidomethylation,54508,Fascin OS=Mus musculus GN=Fscn1 PE=1 SV=4
122,458,P17742|PPIA_MOUSE,301.31,66,66,66,57,50,63,3.83E+08,3.20E+08,5.18E+07,1.59E+08,3.51E+08,22,21,23,19,7,11,19,Carbamidomethylation; Deamidation (NQ),17971,Peptidyl-prolyl cis-trans isomerase A OS=Mus musculus GN=Ppia PE=1 SV=2
82,353,P58771|TPM1_MOUSE,301.24,39,33,38,31,32,35,9.57E+07,1.78E+08,6.65E+07,2.39E+07,1.21E+08,21,8,20,26,15,20,25,,32681,Tropomyosin alpha-1 chain OS=Mus musculus GN=Tpm1 PE=1 SV=1
322,134,Q3UPL0|SC31A_MOUSE,300.89,19,16,8,4,5,6,2.93E+07,2.42E+07,1.14E+07,1.55E+07,2.49E+07,16,16,12,7,4,4,6,Carbamidomethylation; Deamidation (NQ),133569,Protein transport protein Sec31A OS=Mus musculus GN=Sec31a PE=1 SV=2
40,600,Q64523|H2A2C_MOUSE,300.62,58,46,43,50,44,37,8.62E+06,,,,,26,1,27,35,27,66,64,Deamidation (NQ),13988,Histone H2A type 2-C OS=Mus musculus GN=Hist2h2ac PE=1 SV=3
40,601,Q6GSS7|H2A2A_MOUSE,300.62,58,45,42,49,44,37,8.62E+06,,,,,26,1,27,35,27,66,64,Deamidation (NQ),14095,Histone H2A type 2-A OS=Mus musculus GN=Hist2h2aa1 PE=1 SV=3
211,461,Q9QYB1|CLIC4_MOUSE,300.44,51,46,34,51,48,32,4.79E+07,2.68E+07,6.87E+07,5.62E+07,5.53E+07,11,11,11,8,11,13,10,Carbamidomethylation; Deamidation (NQ),28729,Chloride intracellular channel protein 4 OS=Mus musculus GN=Clic4 PE=1 SV=3
336,181,P46935|NEDD4_MOUSE,300.25,27,16,7,8,20,14,2.60E+07,1.69E+07,1.31E+07,3.75E+07,1.45E+07,14,14,8,4,4,10,6,Carbamidomethylation; Deamidation (NQ),102706,E3 ubiquitin-protein ligase NEDD4 OS=Mus musculus GN=Nedd4 PE=1 SV=3
168,323,P00920|CAH2_MOUSE,300.01,69,69,53,56,47,56,1.27E+08,7.03E+07,3.86E+07,2.05E+07,9.81E+07,14,14,16,8,9,11,18,Carbamidomethylation; Deamidation (NQ),29033,Carbonic anhydrase 2 OS=Mus musculus GN=Ca2 PE=1 SV=4
200,467,P61750|ARF4_MOUSE,299.82,71,71,59,56,45,57,3.28E+07,2.33E+07,5.56E+06,3.87E+06,1.44E+07,15,8,14,15,7,8,12,Carbamidomethylation; Oxidation (M); Deamidation (NQ),20397,ADP-ribosylation factor 4 OS=Mus musculus GN=Arf4 PE=1 SV=2
222,233,O70400|PDLI1_MOUSE,299.74,65,42,46,33,45,35,7.64E+07,7.23E+07,1.85E+07,5.21E+07,7.12E+07,17,17,11,12,7,11,10,Carbamidomethylation,35774,PDZ and LIM domain protein 1 OS=Mus musculus GN=Pdlim1 PE=1 SV=4
160,104,P29341|PABP1_MOUSE,298.62,40,21,26,32,17,23,6.88E+07,3.63E+07,5.37E+07,4.09E+07,9.95E+07,20,20,11,11,17,10,14,Carbamidomethylation,70671,Polyadenylate-binding protein 1 OS=Mus musculus GN=Pabpc1 PE=1 SV=2
279,127,Q8CIB5|FERM2_MOUSE,298.31,45,23,9,25,19,26,3.85E+07,1.76E+07,2.21E+07,1.87E+07,2.44E+07,17,17,10,4,9,7,8,Carbamidomethylation,77800,Fermitin family homolog 2 OS=Mus musculus GN=Fermt2 PE=1 SV=1
